"species","Spearman_Correlation","P_value"
"Lacrimispora_sphenoides",0.16223809067605,0.533865210024966
"Candidatus_Pelagibacter_sp._HIMB1321",-0.162236337673795,0.533869689614591
"Borrelia_miyamotoi",0.162198974330534,0.533965171257402
"Rickettsia_conorii",-0.161907384715739,0.534710590870406
"Microbacterium_aurugineum",-0.161907384715739,0.534710590870406
"Enterobacteriaceae_endosymbiont_of_Plateumaris_consimilis",0.161907384715739,0.534710590870406
"Psychrobacter_cryohalolentis",0.161907384715739,0.534710590870406
"Acutalibacter_muris",-0.161886312805031,0.534764477312347
"Microbulbifer_sp._YPW16",-0.161690416690889,0.535265552846428
"Candidatus_Protofrankia_datiscae",-0.16166238194136,0.535337279248553
"Microbacterium_lushaniae",0.161602222528329,0.535491210670878
"Metabacillus_sp._B2-18",-0.161585252181102,0.535534636743354
"Crocosphaera_subtropica",-0.161523343526783,0.535693070649502
"Parolsenella_massiliensis",-0.161482413495878,0.535797828598602
"Citricoccus_sp._I39-566",-0.161385216764791,0.536046634809708
"Pseudomonas_sp._P108",0.16133661837714,0.53617105751025
"Candidatus_Kaistella_beijingensis",0.161332006758057,0.536182864959126
"Lactobacillus_iners",-0.161033335708781,0.536947822807208
"Oerskovia_sp._KBS0722",-0.160974566692715,0.537098400170693
"Comamonas_sp._Y33R10-2",-0.160774968797574,0.537609949738206
"Nitrosospira_lacus",-0.160736482603288,0.537708611232998
"Vibrio_casei",0.160693314955562,0.537819283584918
"Fannyhessea_vaginae",-0.160670519605156,0.53787772998205
"Thermospira_aquatica",-0.160657115929996,0.537912097820645
"Nocardioides_cynanchi",-0.160636508782155,0.537964937727806
"Dickeya_zeae",-0.160636508782155,0.537964937727806
"Sphingobacterium_sp._PCS056",-0.160517698004142,0.53826963241485
"Thiohalobacter_sp._COW1",0.160517698004142,0.53826963241485
"Methylotuvimicrobium_alcaliphilum",-0.160358653054736,0.538677630521327
"Candidatus_Nitrosacidococcus_tergens",0.160269671812775,0.53890595474209
"Sphingomonas_sp._PAMC26645",-0.160264776178602,0.538918518110009
"Microbacterium_sp._zg-Y1090",0.160057030208439,0.53945176511693
"Sanguibacter_keddieii",-0.160032009603201,0.539516004535921
"Rhodococcus_sp._WAY2",-0.159814574807545,0.540074404271727
"Lysinibacillus_irui",-0.159429547915884,0.541063836491446
"Staphylococcus_succinus",0.159284615371219,0.541436490462499
"Shewanella_sediminis",-0.158930478903618,0.542347537155551
"Paenisporosarcina_cavernae",-0.158834778838845,0.542593851312084
"Luteibacter_aegosomatissinici",-0.158834209409339,0.542595317067134
"Bifidobacterium_sp._ESL0732",0.158776837207489,0.542743006559793
"Levilactobacillus_namurensis",-0.158776837207489,0.542743006559793
"Aeromonas_sp._CA23",0.158776837207489,0.542743006559793
"Synechococcus_sp._MIT_S9220",-0.1586726669926,0.543011210968176
"Spiroplasma_chrysopicola",0.1586726669926,0.543011210968176
"Solimonas_sp._K1W22B-7",-0.158622008465441,0.543141661562047
"Enterococcus_hirae",0.15847713682961,0.543514797141319
"Pseudomonas_sp._Lz4W",-0.158423606876268,0.543652699350837
"Parvicella_tangerina",0.158400532516783,0.543712147612114
"Bifidobacterium_sp._KimH",-0.158399521507448,0.543714752420106
"Alkalimarinus_coralli",-0.158399521507448,0.543714752420106
"Olivibacter_sp._LS-1",-0.158286607893636,0.544005702913294
"Helicobacter_himalayensis",-0.158247873481219,0.544105527903308
"Staphylococcus_simiae",0.15823951980457,0.544127057779909
"Pectobacterium_sp._A5351",-0.158113883008419,0.544450906442983
"Idiomarina_sp._PL1-037",-0.158113883008419,0.544450906442983
"Cohaesibacter_sp._ES.047",-0.158113883008419,0.544450906442983
"Rhodococcus_coprophilus",-0.158106799982436,0.544469166614922
"Pasteurella_sp._XG20",0.15807272359525,0.544557019982224
"Anseongella_ginsenosidimutans",-0.157946089191629,0.544883555265012
"Mucilaginibacter_sabulilitoris",-0.157877244487668,0.545061112486493
"Microbacterium_sp._4R-513",-0.157860706711048,0.545103768862374
"Lymphocryptovirus_humangamma4",-0.157855315569653,0.545117674713565
"Hydrogenophaga_sp._RAC07",0.157754550563369,0.545377615899177
"Lacrimispora_xylanolytica",0.157637380649094,0.545679945727426
"Halobacteriovorax_sp._BALOs_7",0.157627053417761,0.545706596327053
"Syntrophobacter_fumaroxidans",-0.157531509453151,0.545953185860587
"Candidatus_Kinetoplastibacterium_desouzaii",-0.157531509453151,0.545953185860587
"Synechococcus_sp._PCC_7336",-0.157531509453151,0.545953185860587
"Mesorhizobium_sp._M1E.F.Ca.ET.045.02.1.1",-0.157531509453151,0.545953185860587
"Xanthomonas_sp._SI",-0.157531509453151,0.545953185860587
"Corynebacterium_pseudogenitalium",-0.157531509453151,0.545953185860587
"Micromonospora_sp._WMMD1128",-0.157531509453151,0.545953185860587
"Shewanella_sp._LC6",-0.157531509453151,0.545953185860587
"Halomonas_sp._ZZQ-149",0.157531509453151,0.545953185860587
"Corynebacterium_liangguodongii",-0.157486274273625,0.546069950650653
"Pseudomonas_graminis",-0.157485197087178,0.546072731308669
"Halobaculum_sp._CBA1158",-0.157485197087178,0.546072731308669
"secondary_endosymbiont_of_Ctenarytaina_eucalypti",-0.157485197087178,0.546072731308669
"Candidatus_Profftia_lariciata",0.157485197087178,0.546072731308669
"Pseudomonas_sp._SK3(2021)",-0.157485197087178,0.546072731308669
"Neokomagataea_tanensis",-0.157485197087178,0.546072731308669
"Brevundimonas_sp._NIBR11",-0.157485197087178,0.546072731308669
"Enterobacteriaceae_endosymbiont_of_Donacia_fulgens",-0.157485197087178,0.546072731308669
"Marinobacter_sp._LA51",0.157485197087178,0.546072731308669
"Ferroglobus_placidus",-0.157485197087178,0.546072731308669
"Methanobacterium_alkalithermotolerans",0.157485197087178,0.546072731308669
"Paracoccus_sp._MC1862",-0.157207036380633,0.546790988040223
"Oceanihabitans_sp._IOP_32",0.157123108867454,0.547007784958661
"Neisseria_arctica",0.157055332948468,0.547182887785648
"Actinobacillus_lignieresii",0.157031566873848,0.547244294634928
"Yersinia_rohdei",-0.15695952585738,0.547430453074409
"Melissococcus_plutonius",0.156944423179647,0.547469482885119
"Borrelia_hermsii",0.156918874343947,0.547535511481887
"Aurantiacibacter_gangjinensis",-0.156827635981059,0.547771337365444
"Sphingomonas_sp._So64.6b",-0.156704256498518,0.548090310667061
"Serratia_sp._JUb9",-0.156599458132456,0.548361310724613
"Rahnella_victoriana",-0.156586176814018,0.548395659367497
"Natronomonas_moolapensis",-0.156586176814018,0.548395659367497
"Exiguobacterium_sp._Helios",-0.15657856484421,0.54841534615791
"Bacillus_arachidis",0.156447466394865,0.54875445432668
"Muricauda_sp._SCSIO_65647",0.156367084082592,0.548962422531488
"Enterobacter_soli",-0.156315031715672,0.549097112998059
"Flavobacterium_davisii",-0.156231267291175,0.549313892099574
"Vibrio_palustris",0.156230952894386,0.54931470581757
"[Haemophilus]_ducreyi",-0.156212625643878,0.549362141107698
"uncultured_Caproiciproducens_sp.",-0.156130179433752,0.549575553918598
"Chryseobacterium_faecale",0.155924144094564,0.550109038406012
"Gordonia_otitidis",0.155678742347553,0.550744751809513
"Thiomonas_sp._X19",-0.155627667092505,0.550877102997596
"Paenisporosarcina_antarctica",-0.155496537374727,0.551216963305768
"Desulfofarcimen_acetoxidans",0.155398156050506,0.551472007376925
"Rhizobium_acidisoli",0.155395390127015,0.551479178517052
"Poseidonibacter_lekithochrous",-0.155347127476123,0.551604314484331
"Echinicola_strongylocentroti",0.155329467552002,0.551650106466365
"Aureibaculum_algae",0.155273328267778,0.551795686104842
"Chryseobacterium_carnipullorum",-0.155078361917157,0.552301401506311
"Mangrovivirga_cuniculi",-0.155031009303101,0.552424258307797
"Zophobihabitans_entericus",-0.154995893938885,0.552515373208019
"Vibrio_kanaloae",0.154982604969517,0.552549856222786
"Serratia_ficaria",-0.154982604969517,0.552549856222786
"Serratia_grimesii",-0.154951042783693,0.552631759467043
"Peptoniphilus_equinus",-0.154838663137713,0.552923425726667
"[Clostridium]_innocuum",-0.154791622019619,0.553045534697774
"Streptococcus_phage_P7574",-0.154767798760991,0.553107379446387
"Jeotgalicoccus_saudimassiliensis",-0.154690349181085,0.553308458140436
"Pseudomonas_sp._URMO17WK12:I11",-0.154614259278093,0.553506038017589
"Cohaesibacter_marisflavi",-0.154614259278093,0.553506038017589
"Lactococcus_lactis",-0.154411764705882,0.552980377797567
"Actinomyces_slackii",-0.154411764705882,0.552980377797567
"Porphyromonas_gingivalis",-0.154411764705882,0.552980377797567
"Staphylococcus_pettenkoferi",0.154372605261114,0.554133737441595
"Acidovorax_sp._HDW3",0.154075829712187,0.554905042475644
"Chryseobacterium_sp._JJR-5R",-0.153665070700896,0.555973359855065
"Kytococcus_sedentarius",-0.153568879723895,0.556223666802125
"Bifidobacterium_longum",0.153563117082955,0.556238663837018
"Erwinia_amylovora",-0.153515859621586,0.556361656092724
"Neisseria_musculi",0.153374348582488,0.556730023724073
"Moraxella_sp._DOX410",-0.153302627434931,0.55691676182201
"Shewanella_sp._ANA-3",-0.153302627434931,0.55691676182201
"Sporosarcina_sp._P33",0.153302627434931,0.55691676182201
"Sphingobacterium_psychroaquaticum",-0.153292720043518,0.556942559534756
"Bacillus_velezensis",0.153281387029226,0.556972070045815
"Chryseobacterium_camelliae",0.153280225008982,0.556975095917623
"Arcanobacterium_canis",0.153195668612426,0.557195297924961
"Rhizobium_sp._NIBRBAC000502774",-0.153155634190564,0.557299568927316
"Gloeomargarita_lithophora",0.153155634190564,0.557299568927316
"Pseudoalteromonas_sp._DL-6",-0.153155634190564,0.557299568927316
"Leptospirillum_sp._Group_II_'CF-1'",-0.153155634190564,0.557299568927316
"Ehrlichia_japonica",0.153137573957975,0.557346610198354
"Pseudomonas_sp._Z8(2022)",-0.153093108923949,0.55746243511984
"Pseudomonas_tremae",-0.153093108923949,0.55746243511984
"Leclercia_sp._29361",-0.153093108923949,0.55746243511984
"Bradyrhizobium_sp._CCBAU_21365",-0.153093108923949,0.55746243511984
"Leisingera_sp._M527",0.153093108923949,0.557462435119841
"Methanosphaerula_palustris",-0.153093108923949,0.55746243511984
"Thermosynechococcus_sp._NK55a",-0.153093108923949,0.55746243511984
"Parasaccharibacter_apium",-0.153093108923949,0.55746243511984
"Halorientalis_sp._IM1011",-0.153093108923949,0.55746243511984
"Enterobacteriaceae_endosymbiont_of_Donacia_vulgaris",-0.153093108923949,0.55746243511984
"Vibrio_sp._ED004",-0.153093108923949,0.55746243511984
"Nonlabens_sp._MIC269",-0.153093108923949,0.55746243511984
"Borrelia_sp._BU_AG58",0.153093108923949,0.557462435119841
"Streptomyces_sp._CB04723",-0.153093108923949,0.55746243511984
"Streptomyces_sp._F2",-0.153093108923949,0.55746243511984
"Polynucleobacter_sp._JS-JIR-II-50",-0.153093108923949,0.55746243511984
"Shewanella_chilikensis",-0.153093108923949,0.55746243511984
"Wolbachia_endosymbiont_of_Litomosoides_sigmodontis",-0.153093108923949,0.55746243511984
"Acidithiobacillus_ferriphilus",0.153093108923949,0.557462435119841
"Fervidobacterium_islandicum",0.153093108923949,0.557462435119841
"Enterobacter_sp._JBIWA005",-0.153093108923949,0.55746243511984
"Halomonas_alkaliphila",0.153093108923949,0.557462435119841
"Bradyrhizobium_sp._191",-0.153093108923949,0.55746243511984
"Lactobacillus_sp._PV037",0.153093108923949,0.557462435119841
"Anoxybacillus_sp._B7M1",0.153093108923949,0.557462435119841
"Paenibacillus_sp._37",0.153093108923949,0.557462435119841
"Synechococcus_sp._WH_8109",0.153093108923949,0.557462435119841
"Planktothrix_tepida",0.153093108923949,0.557462435119841
"Leptolyngbya_sp._Cla-17",0.153093108923949,0.557462435119841
"Metamycoplasma_canadense",0.153093108923949,0.557462435119841
"Pseudomonas_lactis",0.153093108923949,0.557462435119841
"Leclercia_sp._Colony189",0.153093108923949,0.557462435119841
"Pseudoalteromonas_sp._KAN5",0.153093108923949,0.557462435119841
"Pseudoalteromonas_sp._MT33b",0.153093108923949,0.557462435119841
"Vibrio_antiquarius",0.153093108923949,0.557462435119841
"Bartonella_clarridgeiae",0.153093108923949,0.557462435119841
"Wolbachia_endosymbiont_of_Oedothorax_gibbosus",0.153093108923949,0.557462435119841
"Wolbachia_endosymbiont_(group_A)_of_Icerya_purchasi",0.153093108923949,0.557462435119841
"Wolbachia_endosymbiont_of_Anopheles_demeilloni",0.153093108923949,0.557462435119841
"Treponema_paraluiscuniculi",0.153093108923949,0.557462435119841
"Leptospira_interrogans",-0.153093108923949,0.55746243511984
"Chlamydia_avium",0.153093108923949,0.557462435119841
"Methanoplanus_sp._FWC-SCC4",0.153093108923949,0.557462435119841
"Methanoregula_formicica",0.153093108923949,0.557462435119841
"Lymphocryptovirus_macacinegamma4",0.153093108923949,0.557462435119841
"Paclarkvirus_IPP65",0.153093108923949,0.557462435119841
"Dabirmavirus_hominis",0.153093108923949,0.557462435119841
"Diorhovirus_copri",0.153093108923949,0.557462435119841
"Emcearvirus_gerard",0.153093108923949,0.557462435119841
"Thornevirus_SP15",0.153093108923949,0.557462435119841
"Epseptimavirus_STG2",0.153093108923949,0.557462435119841
"Pollockvirus_pollock",0.153093108923949,0.557462435119841
"Tunisvirus",0.153093108923949,0.557462435119841
"Salmon_gillpox_virus",0.153093108923949,0.557462435119841
"Ephemerovirus_kent",0.153093108923949,0.557462435119841
"Plasmid_pWW100",0.153093108923949,0.557462435119841
"Desulfobulbus_oligotrophicus",-0.153093108923949,0.55746243511984
"Polynucleobacter_sp._HIN8",-0.153093108923949,0.55746243511984
"Pseudomonas_sp._B21-015",-0.153093108923949,0.55746243511984
"Mimasvirus_GAP32",-0.153093108923949,0.55746243511984
"Streptomyces_sp._Tu6071",-0.153093108923949,0.55746243511984
"Enterobacteriaceae_endosymbiont_of_Donacia_dentata",-0.153093108923949,0.55746243511984
"Geoglobus_ahangari",-0.153093108923949,0.55746243511984
"Cytobacillus_pseudoceanisediminis",-0.153093108923949,0.55746243511984
"Metabacillus_dongyingensis",-0.153093108923949,0.55746243511984
"Clostridium_sp._16K-1-R1",-0.153093108923949,0.55746243511984
"Anaerococcus_degeneri",-0.153093108923949,0.55746243511984
"Microbacterium_sp._EF45047",-0.153093108923949,0.55746243511984
"Corynebacterium_sp._L2-79-05",-0.153093108923949,0.55746243511984
"Mycolicibacter_sp._MYC101",-0.153093108923949,0.55746243511984
"Rhodococcus_sp._008",-0.153093108923949,0.55746243511984
"Rhodococcus_sp._M8",-0.153093108923949,0.55746243511984
"Dietzia_sp._DQ12-45-1b",-0.153093108923949,0.55746243511984
"Streptomyces_sp._Mg1",-0.153093108923949,0.55746243511984
"Streptomyces_sp._CA-278952",-0.153093108923949,0.55746243511984
"Streptomyces_sp._RPA4-5",-0.153093108923949,0.55746243511984
"Microcystis_sp._MC19",-0.153093108923949,0.55746243511984
"Chroococcidiopsis_sp._CCNUC1",-0.153093108923949,0.55746243511984
"Spiroplasma_phoeniceum",-0.153093108923949,0.55746243511984
"Polynucleobacter_sp._AP-Sving-400A-A2",-0.153093108923949,0.55746243511984
"Candidatus_Profftella_armatura",-0.153093108923949,0.55746243511984
"Candidatus_Profftella_armatura_(Diaphorina_cf._continua)",-0.153093108923949,0.55746243511984
"Acinetobacter_sp._BHS4",-0.153093108923949,0.55746243511984
"Acinetobacter_sp._SK-43",-0.153093108923949,0.55746243511984
"Acinetobacter_sp._FDAARGOS_493",-0.153093108923949,0.55746243511984
"Enterobacter_sp._SGAir0187",-0.153093108923949,0.55746243511984
"Citrobacter_sp._RHBSTW-01044",-0.153093108923949,0.55746243511984
"Candidatus_Blochmannia_pennsylvanicus",-0.153093108923949,0.55746243511984
"Candidatus_Blochmannia_chromaiodes",-0.153093108923949,0.55746243511984
"Pantoea_sp._MT58",-0.153093108923949,0.55746243511984
"Pseudomonas_sp._GXZC",-0.153093108923949,0.55746243511984
"Pseudomonas_sp._R11-23-07",-0.153093108923949,0.55746243511984
"Pseudomonas_sp._FP2034",-0.153093108923949,0.55746243511984
"Pseudomonas_sp._B21-032",-0.153093108923949,0.55746243511984
"Pseudomonas_piscis",-0.153093108923949,0.55746243511984
"Pseudomonas_pergaminensis",-0.153093108923949,0.55746243511984
"Pseudomonas_rhizophila",-0.153093108923949,0.55746243511984
"Shewanella_carassii",-0.153093108923949,0.55746243511984
"Shewanella_loihica",-0.153093108923949,0.55746243511984
"Alteromonas_sp._009811495",-0.153093108923949,0.55746243511984
"Halomonas_sp._A3H3",-0.153093108923949,0.55746243511984
"Vibrio_sp._ABG19",-0.153093108923949,0.55746243511984
"Vibrio_sp._ED002",-0.153093108923949,0.55746243511984
"Aeromonas_sp._FDAARGOS_1407",-0.153093108923949,0.55746243511984
"Tardiphaga_sp._vice154",-0.153093108923949,0.55746243511984
"Mesorhizobium_jarvisii",-0.153093108923949,0.55746243511984
"Aminobacter_sp._SR38",-0.153093108923949,0.55746243511984
"Methylobacterium_sp._4-46",-0.153093108923949,0.55746243511984
"Bartonella_sp._1-1C",-0.153093108923949,0.55746243511984
"Leisingera_sp._M523",-0.153093108923949,0.55746243511984
"Wolbachia_endosymbiont_of_Chironomus_riparius",-0.153093108923949,0.55746243511984
"Wolbachia_endosymbiont_(group_B)_of_Ischnura_elegans",-0.153093108923949,0.55746243511984
"Wolbachia_endosymbiont_of_Onchocerca_ochengi",-0.153093108923949,0.55746243511984
"Candidatus_Nesciobacter_abundans",-0.153093108923949,0.55746243511984
"Flavobacterium_sp._HJ-32-4",-0.153093108923949,0.55746243511984
"Polaribacter_undariae",-0.153093108923949,0.55746243511984
"Haloferax_lucentense",-0.153093108923949,0.55746243511984
"Methanobacterium_ferruginis",-0.153093108923949,0.55746243511984
"Desulfurococcus_amylolyticus",-0.153093108923949,0.55746243511984
"Pyrobaculum_arsenaticum",-0.153093108923949,0.55746243511984
"Candidatus_Nitrososphaera_gargensis",-0.153093108923949,0.55746243511984
